id,instruction_target_image,instruction_prompt,source,translate,category,object,,
edit_541,image_edit_magic_data/image_541.png,change the background to construction site,image_edit_meta,将背景更改为建筑工地。,Background,无修改物体,,
edit_542,image_edit_magic_data/image_542.png,change the background to a vineyard,image_edit_meta,将背景更改为葡萄园,Background,无修改物体,,
edit_543,image_edit_magic_data/image_543.png,change the background to a cozy coffee shop,image_edit_meta,将背景更改为舒适的咖啡店。,Background,无修改物体,,
edit_544,image_edit_magic_data/image_544.png,replace the background with a futuristic cityscape,image_edit_meta,请将背景替换为未来城市的天际线。,Background,无修改物体,,
edit_545,image_edit_magic_data/image_545.png,replace the background with a city skyline,image_edit_meta,请将背景替换为城市天际线。,Background,无修改物体,,
edit_546,image_edit_magic_data/image_546.png,transform the background into a luxury hotel lobby,image_edit_meta,将背景转换为豪华酒店大堂。,Background,无修改物体,,
edit_547,image_edit_magic_data/image_547.png,set the background to beach,image_edit_meta,将背景设置为海滩,Background,无修改物体,,
edit_548,image_edit_magic_data/image_548.png,set the background to a vintage car garage,image_edit_meta,将背景设置为复古汽车车库。,Background,无修改物体,,
edit_549,image_edit_magic_data/image_549.png,change the background to urban cityscape,image_edit_meta,将背景更改为都市城市景观。,Background,无修改物体,,
edit_550,image_edit_magic_data/image_550.png,relocate the scene to a beach,image_edit_meta,将场景转移到海滩上。,Background,无修改物体,,
edit_551,image_edit_magic_data/image_551.png,replace the background with a vintage car,image_edit_meta,将背景替换为一辆复古汽车。,Background,无修改物体,,
edit_552,image_edit_magic_data/image_552.png,make the background sunset.,image_edit_meta,将背景设置为夕阳。,Background,无修改物体,,
edit_553,image_edit_magic_data/image_553.png,transform the background into a royal palace,image_edit_meta,把背景变成皇宫,Background,无修改物体,,
edit_554,image_edit_magic_data/image_554.png,change the background to winter wonderland,image_edit_meta,将背景更改为冬季仙境,Background,无修改物体,,
edit_555,image_edit_magic_data/image_555.png,set the background to dark cityscape,image_edit_meta,将背景设置为暗夜城市风光,Background,无修改物体,,
edit_556,image_edit_magic_data/image_556.png,transform the background into Taj Mahal,image_edit_meta,将背景转换为泰姬陵,Background,无修改物体,,
edit_557,image_edit_magic_data/image_557.png,replace the background with cityscape at night,image_edit_meta,请将背景替换为夜间的都市风光。,Background,无修改物体,,
edit_558,image_edit_magic_data/image_558.png,make the background colorful and playful,image_edit_meta,请把背景弄得多彩而有趣。,Background,无修改物体,,
edit_559,image_edit_magic_data/image_559.png,replace the background with a cityscape at sunset,image_edit_meta,请将背景替换为夕阳下的城市天际线。,Background,无修改物体,,
edit_560,image_edit_magic_data/image_560.png,replace the background with a living room,image_edit_meta,请将背景替换为客厅。,Background,无修改物体,,
edit_561,image_edit_magic_data/image_561.png,change the background to a desert,image_edit_meta,将背景更改为沙漠。,Background,无修改物体,,
edit_562,image_edit_magic_data/image_562.png,replace the background with a starry night sky,image_edit_meta,请将背景替换为星空夜景。,Background,无修改物体,,
edit_563,image_edit_magic_data/image_563.png,let's see it in a futuristic setting,image_edit_meta,让我们在未来的设定中看看它。,Global,无修改物体,,
edit_564,image_edit_magic_data/image_564.png,make the pool water green,image_edit_meta,把游泳池的水变绿,Local,游泳池,,
edit_565,image_edit_magic_data/image_565.png,remove the fish,image_edit_meta,请把鱼拿走。,Remove,鱼,,
edit_566,image_edit_magic_data/image_566.png,Set the background to outer space,image_edit_meta,将背景设置为外太空。,Background,无修改物体,,
edit_567,image_edit_magic_data/image_567.png,change the background to a colorful abstract design,image_edit_meta,将背景更改为多彩的抽象设计。,Background,无修改物体,,
edit_568,image_edit_magic_data/image_568.png,make the background a playroom,image_edit_meta,将背景设置为游戏室,Background,无修改物体,,
edit_569,image_edit_magic_data/image_569.png,modify the background to a winter wonderland,image_edit_meta,请将背景修改为冬季仙境。,Background,无修改物体,,
edit_570,image_edit_magic_data/image_570.png,replace the background with a spooky haunted house,image_edit_meta,请将背景替换为幽灵出没的恐怖鬼屋。,Background,无修改物体,,
edit_571,image_edit_magic_data/image_571.png,replace the background with a peaceful beach,image_edit_meta,请将背景替换为宁静的海滩。,Background,无修改物体,,
edit_572,image_edit_magic_data/image_572.png,set the background to a fashion runway,image_edit_meta,将背景设置为时装秀跑道。,Background,无修改物体,,
edit_573,image_edit_magic_data/image_573.png,make the background snowy mountain,image_edit_meta,将背景变为雪山,Background,无修改物体,,
edit_574,image_edit_magic_data/image_574.png,swap the background to a peaceful village,image_edit_meta,将背景换成宁静的村庄,Background,无修改物体,,
edit_575,image_edit_magic_data/image_575.png,replace the background with a peaceful nature scene,image_edit_meta,请将背景替换为宁静的自然风光。,Background,无修改物体,,
edit_576,image_edit_magic_data/image_576.png,alter the background to beach,image_edit_meta,将背景改为海滩,Background,无修改物体,,
edit_577,image_edit_magic_data/image_577.png,make the background a beach,image_edit_meta,将背景设为海滩,Background,无修改物体,,
edit_578,image_edit_magic_data/image_578.png,set the background to a beach,image_edit_meta,将背景设置为海滩。,Background,无修改物体,,
edit_579,image_edit_magic_data/image_579.png,Transport the background to a magical forest,image_edit_meta,将背景转移到魔法森林,Background,无修改物体,,
edit_580,image_edit_magic_data/image_580.png,change the background to a desert oasis,image_edit_meta,将背景更改为沙漠绿洲。,Background,无修改物体,,
edit_581,image_edit_magic_data/image_581.png,"replace the background with a cute,  colorful pattern",image_edit_meta,请将背景替换为可爱、多彩的图案。,Background,无修改物体,,
edit_582,image_edit_magic_data/image_582.png,replace the background with beach,image_edit_meta,将背景替换为海滩,Background,无修改物体,,
edit_583,image_edit_magic_data/image_583.png,replace the background with beauty salon,image_edit_meta,请将背景替换为美容院。,Background,无修改物体,,
edit_584,image_edit_magic_data/image_584.png,change the background to a baseball field,image_edit_meta,将背景更改为棒球场。,Background,无修改物体,,
edit_585,image_edit_magic_data/image_585.png,change the background to a modern laundry room,image_edit_meta,将背景改为现代洗衣房,Background,无修改物体,,
edit_586,image_edit_magic_data/image_586.png,replace the background with a luxury hotel lobby,image_edit_meta,请将背景替换为豪华酒店大堂。,Background,无修改物体,,
edit_587,image_edit_magic_data/image_587.png,make the background sunset,image_edit_meta,将背景设置为夕阳,Background,无修改物体,,
edit_588,image_edit_magic_data/image_588.png,change the background to a garden,image_edit_meta,将背景更改为花园,Background,无修改物体,,
edit_589,image_edit_magic_data/image_589.png,make the background a haunted mansion,image_edit_meta,将背景设置为幽灵鬼屋。,Background,无修改物体,,
edit_590,image_edit_magic_data/image_590.png,replace the background with a luxury hotel lobby,image_edit_meta,请将背景替换为豪华酒店大堂。,Background,无修改物体,,
edit_591,image_edit_magic_data/image_591.png,set the background to winter wonderland,image_edit_meta,将背景设置为冬季仙境,Background,无修改物体,,
edit_592,image_edit_magic_data/image_592.png,make the background a luxury hotel lobby,image_edit_meta,将背景设置为豪华酒店大堂,Background,无修改物体,,
edit_593,image_edit_magic_data/image_593.png,make the background a romantic dinner setting,image_edit_meta,将背景设置为浪漫晚餐场景,Background,无修改物体,,
edit_594,image_edit_magic_data/image_594.png,change the background to cityscape,image_edit_meta,将背景更改为城市风光,Background,无修改物体,,
edit_595,image_edit_magic_data/image_595.png,convert the background to magical forest,image_edit_meta,将背景转换为魔法森林。,Background,无修改物体,,
edit_596,image_edit_magic_data/image_596.png,change the background to an urban cityscape,image_edit_meta,将背景更改为都市城市景观。,Background,无修改物体,,
edit_597,image_edit_magic_data/image_597.png,replace the background with cityscape,image_edit_meta,请将背景替换为城市风光。,Background,无修改物体,,
edit_598,image_edit_magic_data/image_598.png,transform the background into a modern art gallery,image_edit_meta,将背景转换成现代艺术画廊,Background,无修改物体,,
edit_599,image_edit_magic_data/image_599.png,modify the background to a luxurious wedding venue,image_edit_meta,请将背景修改为豪华婚礼场地。,Background,无修改物体,,
edit_600,image_edit_magic_data/image_600.png,"alter the background to a dark,  mystical forest",image_edit_meta,将背景改为阴暗神秘的森林。,Background,无修改物体,,
edit_601,image_edit_magic_data/image_601.png,replace the background with a vibrant colorful background,image_edit_meta,请将背景替换为鲜艳多彩的背景。,Background,无修改物体,,
edit_602,image_edit_magic_data/image_602.png,replace the background with a Valentine's Day theme.,image_edit_meta,请将背景替换为情人节主题。,Background,无修改物体,,
edit_603,image_edit_magic_data/image_603.png,modify the background to gym,image_edit_meta,请将背景修改为健身房。,Background,无修改物体,,
edit_604,image_edit_magic_data/image_604.png,move the background to cityscape,image_edit_meta,将背景更改为城市风光,Background,无修改物体,,
edit_605,image_edit_magic_data/image_605.png,change the background to a bright and colorful street art,image_edit_meta,将背景更改为明亮且多彩的街头艺术。,Background,无修改物体,,
edit_606,image_edit_magic_data/image_606.png,replace the background with futuristic cityscape,image_edit_meta,请将背景替换为未来城市景象。,Background,无修改物体,,
edit_607,image_edit_magic_data/image_607.png,replace the background with a cityscape at sunset,image_edit_meta,请将背景替换为夕阳下的城市天际线。,Background,无修改物体,,
edit_608,image_edit_magic_data/image_608.png,change the background to an urban cityscape,image_edit_meta,将背景更改为都市城市景观。,Background,无修改物体,,
edit_609,image_edit_magic_data/image_609.png,make the background a nursery rhyme scene,image_edit_meta,将背景设置为童谣场景。,Background,无修改物体,,
edit_610,image_edit_magic_data/image_610.png,change the background to a modern office,image_edit_meta,将背景更改为现代办公室。,Background,无修改物体,,
edit_611,image_edit_magic_data/image_611.png,modify the background to a cityscape at sunset,image_edit_meta,将背景更改为夕阳下的城市天际线。,Background,无修改物体,,
edit_612,image_edit_magic_data/image_612.png,make the background a cozy bedroom,image_edit_meta,将背景设置成一个温馨的卧室。,Background,无修改物体,,
edit_613,image_edit_magic_data/image_613.png,make the background fantasy themed,image_edit_meta,将背景设置为幻想主题,Background,无修改物体,,
edit_614,image_edit_magic_data/image_614.png,transform background to futuristic cityscape,image_edit_meta,将背景转换为未来都市景观,Background,无修改物体,,
edit_615,image_edit_magic_data/image_615.png,transition the background to a cozy restaurant,image_edit_meta,将背景转换为舒适的餐厅,Background,无修改物体,,
